# Extent Types ...
<ExtentType name="DataSeries: ExtentIndex">
  <field type="int64" name="offset" />
  <field type="variable32" name="extenttype" />
</ExtentType>

<ExtentType name="DataSeries: XmlType">
  <field type="variable32" name="xmltype" />
</ExtentType>

<ExtentType name="complex test type">
  <field type="bool" name="bool" />
  <field type="bool" name="null_bool" opt_nullable="yes"/>
  <field type="byte" name="byte" />
  <field type="byte" name="null_byte" opt_nullable="yes"/>
  <field type="int32" name="int32" />
  <field type="int32" name="null_int32" opt_nullable="yes"/>
  <field type="int64" name="int64" />
  <field type="int64" name="null_int64" opt_nullable="yes"/>
  <field type="double" name="double" />
  <field type="double" name="null_double" opt_nullable="yes"/>
  <field type="double" name="base_double" opt_doublebase="100000"/>
  <field type="variable32" name="variable32" />
  <field type="variable32" name="null_variable32" opt_nullable="yes"/>
</ExtentType>
# Extent, type='complex test type'
bool null_bool byte null_byte int32 null_int32 int64 null_int64 double null_double base_double variable32 null_variable32
T T 23 null -648283012 null -4701210660836644804 null 0.71277978 0.737446624 669430.696 58E21886C9A85D23B9DD09CCF3D19329 null
T F 1 254 -193585606 253863750 -5134897087422140272 null 0.925983105 0.245504093 105966.425 D496C660B2F99E2E8C6A135256E86602 6A95600C8CFD832C22489A6D3E4163A6
T null 35 71 -809555521 null -8340849494774975026 8999754731959707167 0.663489594 0.864181948 495199.015 4B92062A3EB502CE33C63440650F17E9 null
F F 108 169 -1798806104 -1521180037 4222804093664164463 2485280472095933115 0.566074009 null 419603.318 48E7D673662A078D4A89C23869556156 null
T F 9 139 -52591372 null -8085679379417838088 null 0.901656053 0.740741838 738416.882 DD53351D6072F4E7CDE62591696E4AFE 9D44C14EDC4F46E0E5D44DC734B9F53D
T null 198 254 302283564 -788001816 5298800422984991732 null 0.36816122 null 415785.562 5222FD5C9DD09A325A4EC5E0A5561877 77C41FF0FE9125F01532031A043F55E3
F null 28 null 1194793505 null 5561231982965831378 1001317780568536545 0.351326637 null 56535.7601 5FB9F40B9624B0E6476B56ED063EA9DD null
T null 20 7 -1310972853 null -5663001217777414633 -2081357024540158496 0.068657378 0.434066922 696293.177 C0162AC45B3397E43B9B1EE56F17BBBB null
T null 77 223 -1815192693 null 4001437797786549413 -1401497785138798758 0.793530795 0.359664707 728776.064 6F8782C6BE5CAB4E612F1ED5FFAC75B0 null
T null 35 220 61181951 null -7555337640262323979 -1423150440422585773 0.395882627 0.0745114752 181113.829 B118E99EC632E518774B74109B7CE35D null
T null 213 213 1754892317 null 4620453947309171752 -7998602272131129420 0.448356535 null 671943.271 B91234BD34B7B757E3D816705F2EC8FF null
T T 212 131 -1873132624 478285529 -2863963315509338203 -4711281121857751745 0.552563169 null 189770.417 FBD469AEDD7958B1C0DA6BD3DABA1987 D6F114C5E100179585707B7FD4161D97
T T 100 null 1698500887 null 8699547647884041103 null 0.306628914 null 164648.859 769A5AB1E0013AF283BDCCA044318F32 3B970DE230A2CB948E5A9FD1AFC20388
T null 55 90 1377084200 null 5812969542109450830 -7526666374254101967 0.860607693 null -20511.6259 2CD282A4BC3829F3098E1DA72363842D null
T T 129 158 -249393662 null -3471060060867730585 6320669805729857529 0.693072457 0.572682551 777203.2 19046A993DA5616E4412A1FF9FF36FC1 null
T null 7 null 1919434144 null 8695422458984955668 null 0.812202091 0.705838952 339260.206 38D3F48BC18FA82612CCB50EF26C49FB 5F6E15A1A2D3B753BEEFE427AE39CC87
F F 60 null -383380938 -853609902 6040123560594965120 null 0.103296469 0.904869991 411068.243 97799C51B2C6EE908D18E1221F10D3D2 D3D8C86FA0D5A715A2E593FBA92D5B9B
T null 160 null -1036965643 431735324 7383943222526978857 -6699219046022684222 0.00592448991 null 579033.38 E9085945038344BAECF4E465BA183752 null
T null 131 null -883981461 -2110133071 3372313371021184800 6683507455416707987 0.802050089 null 91890.5516 65177B3D4DD2A23114F55B5B004DBA23 7E6349F8BE62213FCDA7E0A73172B321
T null 141 36 -2110176302 null 574530161571729492 null 0.794427667 null 272825.114 3BF9FE20BAD8C8126F0E992C744386CE 1FF8A430C3EBB8EBC9A81B8415A57EA6
F null 74 241 952055696 null 6396014377895421348 2067315885588547468 0.584732 null -63486.2635 8C08D765927BB3A8839CDDFCEF22AEFD null
F T 214 166 84782360 null 6659087808106117029 null 0.778951552 0.0116081073 427958.973 9D437E4A21E5C123D21297BCA13BB0EA AF70B7A13AFB5CF955AB1A1C6791110D
T null 193 null 1700187006 null -2797402531753675809 null 0.38257599 0.924856705 690436.062 9B83ACF0661296AD564D4B618C26BACB 5F2785EF7A2D2BAAA4FE8EAE488577EC
T F 23 110 627840571 null 2349023384439530011 2813965453303515750 0.834254321 0.198348126 765879.656 ACCCD6F92CE7FC090A87537996B99875 null
F null 196 null -1814251639 -645375007 -4817243098099383831 12985660374291497 0.453128531 null 346551.325 0F1CC3CC5258E56265520C89AA79EB43 null
T F 231 173 970498001 741622799 7512357797369031343 null 0.293863466 0.527575842 306818.222 0ADA37EB38D28232A1BA187888EA9CA2 null
F F 95 149 706290618 null -44947311657329860 null 0.270061328 0.923348176 864123.562 9B69A13C52340B3917E4F5F9452F3540 null
T T 112 207 -1827476086 null 1741542302329973442 2344801788625882022 0.651914024 0.355301285 20186.912 9465C59D46B6C6D4E5337B7E9DAC0EB7 DEA005ADCAE84D1ECE3B3B7D4B6862BD
T T 8 155 1942964479 -364658581 5038773288412373973 3976531667458856350 0.0762751677 null 386049.042 486299CB496F2233949B0B9121531BFE null
F T 182 null -1779820823 null -2922803492585304003 -1269863328100665539 0.192480184 0.983677029 -29638.3963 8F362F88BBBAA215A4094127641114BA 1E365EE02A16DD20EB6C477B13E154B9
T null 63 null -275713483 -1191430298 -530557632021275608 2754043923949904022 0.452905573 0.964098117 727194.041 B130038EA47C93B1ECBF9537D6E12E89 4A1DDD805DEAE9384683034DD7B7714A
F F 220 48 1982428970 null 3122240349119001206 4270281651995212686 0.789888439 0.308061325 330286.59 D8597662134BEB8E5F8DE3573DA924B4 null
T T 73 null 1647549728 587865643 -8650607615454568334 -5781446316691214682 0.545175356 null 627736.545 3C68989A08B6597CCF0AC64534B76764 null
F T 76 40 -506068041 null -8899406097089872910 null 0.0957737777 0.317796961 48930.9439 669DE0AC262F27F0D9D8707DD589D120 null
T T 70 null -768617074 null 2014313391951471667 null 0.164823491 0.676373688 580318.647 D212EE91002742AE8E00D0D0ACD1E336 E9F67D611CC4FA81D9A38E0D87E2F634
T null 69 142 113092933 568312433 -8523148356083299616 4033956614792250175 0.91487812 null 349581.259 11E69911BBDB85F0E38337352E504C33 91D781EF9C433FA9DF9BA648EE6B4BB0
T null 29 92 1395288890 -1277169330 -8800234962554408898 -2985102345346798349 0.676751579 0.519445796 747339.226 E8EC871260BA32A60C807490275B123A 4231444569A46971542448FD821FB92C
T T 148 null 1912671364 1702980183 5950780925849325925 -8398320486914115643 0.541319174 0.87415183 149235.634 B4B5C1AD6CAF3CB71C85E497438B23BE 55CB11CDBAD5154DE0009AF94B977F6B
F F 231 125 152930000 null 4982462973075608575 null 0.213307044 0.909940215 290939.501 7B460121E23201DFA82E53D0EAEC4FF0 null
F T 13 null 1190919972 171976532 8080046327944176039 null 0.648805921 null 561370.683 CD2D1D5FCFDF54DE61FA75FCDD143ECC null
F null 40 null -576618481 705355773 -8042124399646898580 null 0.589886226 null 74479.8491 86F06D530D7497009FF1FADD45AD1A3C DDB7850A0CB37EE915A86CA0103E06B5
T F 192 253 2084143223 null -2975200905000206122 -8237198368441794421 0.515831143 null 491794.416 6C3CBBEBBB45C0AB296ED7F9027117F5 null
T null 181 12 1268845297 -312578303 -3297497924230663306 null 0.891757341 null 829699.465 4DE834FB2CA5E3B85CB63828F37C3849 28C30C6984D092C8CC9EE04278AAD111
T null 64 116 -1581885523 -1303171308 5766487068965113773 6319747648954448988 0.510489898 null 638905.045 2D3E5C9E65C99E8A9419C5A103C52CFD C91646694A0A90D90E4C9F52A644040B
F null 99 177 1851417184 null 1960591140768455590 -8870101713882417694 0.848232701 0.584934061 677364.187 BCAC51C10309720B91A41824622C1394 null
F null 160 84 509396260 -1483540151 -4214470983618288863 3387564484593070175 0.974754765 null 635781.616 048EDB9E8043F9F096B513FCC558F9F4 null
T null 67 null 1212975523 null 6429669027043491530 -1028851238462598184 0.366132291 0.823899432 377963.238 5AC7054101EFB16047E2538A0E145612 null
F F 29 null 580796468 null -4027003603901351665 null 0.13663527 0.486100806 102849.393 32DE39A3962D590AF5C964023A41B883 null
T null 9 null 2050669459 206408828 1391485021966963440 null 0.228921775 null 721896.424 9AD078CA8F52A5EAB2606B62984D81BA null
T null 67 null 117963307 -1014993044 -2820833980830299021 null 0.722097956 null -24458.4349 E3A96ACE3B4AD23C9B9F63920C6FF4FB EFBE7EF33172D504E41B65CFCC5B9E1C
F null 10 234 -1989169775 -2058232885 -4134080643332783748 -8444707814934036244 0.212901132 0.370539452 389030.905 392ED656985ACCC4EEA69D4C7B949854 22D6526AECCF5D0C704CA33F1DB71B0D
T null 33 null -287642197 null -4590519791225413146 -5605924310317230014 0.0576314676 0.336311621 500170.365 9C363D4DA199FC07B931CE28B889DBAF null
F F 228 null -556576906 344557382 1107212427847384307 -2725071035083568315 0.73965599 null -77486.4071 408C82E8D8DCA35B90BA9054A0C9E930 null
T null 171 99 1473095981 -1188436028 -7707899292047658907 null 0.642343832 null 672883.081 FDB75DBD0DDB04030D66031AB15E71BA 7FF5D8FC78B50F5F8754AF5861F17BFB
F null 157 193 -20749962 null -6587041594664037188 -7286478525850624827 0.152898726 0.694647346 -3943.55981 E1847A92305C059DD693DE4A936BF816 3B6F69451B63FA685349947910AAA9C3
F T 123 249 1276834343 -1989464010 -1445095925933191775 null 0.250862161 0.722390513 292624.135 602D0ACD36B68975E59B2ACB2FF8E3D6 null
T null 229 null -1793796601 -2027249621 -6289607114779741573 -2392734308640948191 0.562682054 0.700427961 73146.899 77797C8DFDFFCFB32416AFFD1979CC16 null
T null 91 null 1096405544 null 2415135079276994657 -6041800238453634288 0.1010972 null -23538.6791 2A10CE8EC8EDF111FF38D1E20AAB678F 70BE67DC25D8FA9301AD19CA9B2F11DC
T null 173 21 887150378 -1874758510 7866092582379669921 8722726731595405050 0.345340693 null 753774.774 8925D346A232D6C1E8716C9339FA96AB null
T null 91 248 2114533136 null 1967476898014796071 null 0.536603355 0.468502443 613045.517 5A7F9FCA4CF7B8B0F46774AF0DE14ACA null
T F 232 160 837261480 -1576473764 -2220329580074409094 -7012818041876019497 0.374500556 null -64155.3399 0DBC590AF15FE685C3CACF098AD36E67 8A8D0CF16AA7921CD6F16FF842D6233A
F null 160 91 -870670048 1530611192 842771589301049677 -3023960517827784046 0.311273425 null 779172.954 4BF92790C5FA3A7F3DF5E4CB054F557E 31CBC5133EBCE43D1B5FE209B1E7BC01
F T 77 null 561925373 null 5854945675740146345 -8043835098151798677 0.703786651 0.626339072 585580.208 76FCC44C214BE04452C3D5B24F64F8EE null
T F 167 null -229813427 910066932 3445490747054082304 4678866137755928032 0.860203916 null 170576.89 0D6EF8A5EF675B28703893ED5F3E85E4 DABAC65EDFB76EFB256933CA900D0A1F
T F 250 8 1638331677 1125880946 -9031615703728502016 null 0.635162315 null 103766.868 146AF48DDC056C2E0978D1320F42E1DE B5FB91B0F0737A5F711F5D681D739D24
T null 193 null -123194287 null -6156022898482564958 null 0.810579859 null 686558.839 B0BB4A93D855FFEE9B327CC102E5AD23 null
F null 87 null -1422359375 null 3418123426550647035 null 0.383159234 0.551771425 856240.639 5B7EA2061A1F68B7042FFDCFE3795CBA 6DC4EE6AAA03DD132873C5ED58A501CC
T null 180 null 2004482794 1528068645 -3978523711317941762 9195035486751761007 0.347010495 0.343003309 765766.914 820829F625031A6D7188156777D9B993 null
F null 220 null -2111911671 407436022 -1141853955080408041 688446064121034316 0.938141547 null -90272.9825 5966E24B1EA8AB2A8608940505B49B54 9347AFA5159AD9CF584CD191083696C4
F null 65 175 1612467986 -1787231123 4955607780631563964 null 0.24342735 null 510507.272 56A014185898A08B79C0C96C37E5697E 723C4B053FD6C13C16B17AB2D3BE8044
F F 145 197 26476573 884221747 5941455544485191528 -2191141261186073699 0.0108872586 null -92580.1483 5B7E460CB2F19F329642275079DC01E0 null
F F 56 174 731200908 1811364634 -5194915640149518556 -5452254470769414792 0.439670958 null 616699.444 ADAC4E8455A6EFDB4EF77DEAA4429438 DEF57E912DDDAB5797633549E508BC0C
T null 212 null -1102840110 69226259 -1016783501259201054 null 0.215077241 0.31758583 412155.334 E3760790738E41ED59DCBF700315E304 null
T F 241 null -1072911772 88298931 7747900161236891625 -3397073303150051307 0.0375874101 null -72524.2118 21662564CA5793B04BC284BD6A15DE9D null
F T 246 166 853684911 null 3588108420563515502 null 0.70426047 0.418658126 430139.872 678B6BA4AD6D0CDEE144A737D3DAE1CD A5D626FE561E1535590161993C7CC64C
F null 89 242 -192130052 1655647332 -1895519281240685176 5552516784042507012 0.928082553 0.746466886 730271.183 CA8FC38F28464F44F95A659DBAEA5757 7A0F25097015E013C02927DBEA5D8FC0
F T 103 168 530377532 null -9221566231729399164 -6054692891865309783 0.575735286 null 757719.224 6B589AC31E396A4204B299A0C6492051 null
# Extent, type='complex test type'
bool null_bool byte null_byte int32 null_int32 int64 null_int64 double null_double base_double variable32 null_variable32
T F 130 144 1875415704 null -1087893231797014199 -631125976890726068 0.318277655 0.173321327 665996.856 AD0CD97D8BC436BE695F6CD2C2379B00 null
F F 52 203 -849624446 207618811 8158156363786288273 8382529574699036957 0.479642083 null 655076.469 B950B8A405EC77F916EC7A15D9ED4833 56951FD5088680582C6637468B9E8353
T null 242 null -1161194802 1805344164 -7337476268118812755 null 0.271987264 null 757175.2 64ABD971C76B09990D7370869D03A320 null
F null 15 158 1300619859 -391334696 -5778213654493959000 null 0.267324909 0.792536623 -89650.7263 9438A612F6169F750009E8FF8BDD5EC3 null
T null 251 106 684069713 -587522856 8644082356613824438 null 0.574370937 null 643037.305 934004E6C3710953B8AE2C4D0D0815E3 null
T F 15 122 671166555 null 2590560652074393549 -1112251846115826326 0.571013854 0.260258208 642309.332 8FB66E5CEFF32C999D98F59165FDC8C7 null
F null 214 145 -1141717017 1500744767 9069256502321348676 1890895986833792007 0.916541002 null 24206.718 2D7D3D7D9D64BBA6BD3500CFC36AAB48 637E6A3E67A049954E0EEC827D8B3EEF
F null 29 86 -1568577950 null -7188984208853638449 -7667250609724214880 0.454780293 null -66652.8164 C387589CF1683FA87A6A47F5F37267B3 08625919BF47FCDEC7C936DB16C1CB8D
F F 143 53 492939011 null -791133379199808355 null 0.407511425 null 386199.622 437E22AB38643A8AF9BA9B9C0E69CA07 null
T null 165 null 1903124448 -1186649615 -3252761655075715824 null 0.175863886 0.823966095 384051 56D719B168B36F90349F1618240BE69E null
F F 253 122 1193819339 null 2838335761356634446 null 0.60783145 0.388936461 -29767.1417 5BF7CEB92D20C94978D60AD4F15A4856 A36FD89971325BCA1D34817E9EECF8A3
T F 149 185 -1671857038 null -2310172170293238676 null 0.589120819 0.187793571 349016.04 09D34FEB6152019FE574FCED674D02F2 C081772846976CA3405BE64FE3D47AFC
F null 242 null -1548667416 null 3661424808188288652 7972530084858057747 0.053425265 0.2634557 239406.874 20478990375B3D35870CE390B662EE36 null
T null 238 171 1067852026 -2089596354 -7618107741026312307 null 0.311174174 null 423345.018 F8DF8A2D882C882CF6BA5484B717D29A null
F T 229 null -414065046 null -7848109206623323981 -3038492031479843035 0.340900941 0.795348519 194662.726 FBA40BCE55AA02ACD8320082B8CC644C null
F F 186 175 904776606 null 3597007759272077703 5149112655582930497 0.228284463 null 473393.067 BDB106337EF5E52761039D9B5E4F778E null
T T 148 null 1710947136 923269426 1578042196559369348 null 0.58310321 null -57061.2555 694CA106406B58ED2ED30D7874073609 null
F null 53 null 1055419122 1248274886 -8249071013275916196 2068140376561669317 0.629921775 0.213311168 -22276.6129 31C0D3694CF4C0FACDECD3F0B2BDFE8D null
F null 213 246 2100488773 null 802059198489352959 -5506328524114936451 0.357695417 null 502637.554 1AA2E235324128DE12E6F829ADC6B6B6 null
T F 52 null 605322841 null -1249019510166035192 null 0.945941587 null 203120.998 48F5BDC1AD77A79D8A9D6DAB62E767F9 null
F null 26 220 -363814877 586837535 6250621912436874657 null 0.906642294 null 515844.214 E22FBA39C27E088D056C7537EBCF4198 5D5BA1C9768AD7A8F6B19AF5C1D33859
F T 152 null 75400635 null 3416406578835239437 null 0.0567417681 0.0307948675 372653.223 0B4354CEC3E8DDC9A82454725E116215 null
F F 60 226 -286413642 -819012324 7361125310224555981 null 0.648746753 0.748338202 718842.327 B5DFE6991140168A48B98A5B88553DFD 62BAC1C6958B36932735D71D87F027F1
F F 216 41 -56293977 304723061 8261717196195157731 null 0.597598099 0.960171511 593771.475 AC3F54C5785E53CB3736DC9C632BBE45 AAC3B882735B27097F4945248049B2E0
T T 186 null 1026617630 1495917 1117308071874902010 null 0.316573687 null 346597.631 FD1A7C4541CFE39D875D309020317CB5 null
T T 51 84 633609364 2018861047 5531926663005246475 null 0.706386336 null 304175.471 B1243AED99957EAE9F16C32A3AE0FF7E 86F4C22D8AF451236A8597DC459DA0C6
T null 18 126 -26008772 447078336 4845466726169359710 null 0.571776433 0.184466078 -51844.4887 6180ACBB74DAEBDB517285F9C04B9269 0C3A7D2248EB96F3A97C795B18E637AE
T F 136 null -1558197190 null 5102120657754166230 null 0.639633387 null 183097.379 31F6CA1C2E0CB8A95F4EBF7C43CBE499 D4636F954570A0D76FFD60F06592F04A
F null 117 null 1437073793 75186041 -6296549537120314043 null 0.500399772 null 494152.321 E8DB16DB97EA7C54AA0869D71964C253 C8EF9D13B81699FAC87BCED967BE7DD9
F T 120 null -804861269 -661889053 4019795320313217308 null 0.1824515 null 464248.208 DC30B51A2D4CB012775C58482EECC907 F54D2EE2A9CDBF112AE17F6254666928
T F 246 148 530411439 null 3659617085808292198 -3810246992543708393 0.818665715 0.866566088 -90299.8816 1FC578FA461E162674D009B7FACD7CEA A4CEC33653454DACCE09A893B93BB4C5
F null 77 245 443147144 null -7138803126689199077 -5090470174034931489 0.731605217 null 386125.494 A4C8B8ED10B91FEEEB9DD530B37E5A14 null
F null 34 222 1405606865 -290926959 -4618052377237448986 null 0.860454784 null 734737.546 C6DB36684968576CF831DF2B81130DF8 D2FA8632F42E14907BC2C5474CA397EB
F T 118 105 319047522 -812365648 7470451922121849730 null 0.846110597 null 271508.526 B055DF86F940B463583D9617A911D880 null
T null 101 92 -782393756 -1765122532 340156755886690099 null 0.982787134 null 402762.1 6BE4E86461EEF618E909F45FBC6DEB23 0633FAC076BF9D76C2ED571980380B5B
T F 121 null -774454893 null 618682499219134718 null 0.308799817 null 249352.536 579660DA977CB871879E3EB5632E3FA8 251FF167535DF854F0643737D0381C5E
T null 44 null 84531443 1039004189 2694893110035058431 7431490514438884906 0.366846292 null 488555.831 600AA8AAAD310D1EC5AA6C0F943F8EAB EF0516FF9D2298A56EE578A326244BA6
F F 65 44 647932929 null 1371491724052509884 -1301440397799270742 0.532666789 null 525584.725 071C7A94CAF3F35F776CFE951CF6887E FE4CA6148876A54A706A5564EC3B2EBD
T F 240 44 399578105 1546587579 7275424710260196727 2523157077082868689 0.299294915 null 509054.508 18C3D7E12BB88C9CB689F40B57D6FDDA 2147B399E262A3846F3CD00CED0DEE9F
T F 56 null -905961427 null 56024874485344424 1636070589452393629 0.912429179 0.436803157 690598.088 C98D6AD8BB3AEC00EFA63964E20CD7C4 null
F F 43 null -31234668 null 2011833920830672497 3745951857011113897 0.243583901 null 786734.591 B547E37C4658AB02D6E8E1AFB45FB487 CA377EDEEF07127A97FA40084AC2AEAC
F null 242 null -2073247090 null -1790673305500045300 -6278550223400026409 0.557564195 null 439646.221 07E792A609F674295A3E12AD5057D74D F0FAC01B34BEDE3B5956807BDCB78B4E
T null 28 null -1304937396 null 4512482352681584809 -8326120369321638245 0.870256004 0.136185989 841760.399 AD23D943F4108FCCA5E28B292F0BCE21 null
F T 102 143 621802198 null 8495749994638166834 -4296445113421504728 0.430208361 0.838105714 884891.498 26499370B1920C90FD7D9AE31536B3AE null
T T 168 134 534653673 2124413907 -3286815706533777651 1526579053906750435 0.586134615 0.352531046 -42869.5341 CF39A1B7ADF28B1769EF3E51EE45F7EE 05AA077763D0CAC3664671760F665A43
F null 24 null -1784504794 null -688150214594202780 -7143652771428204955 0.598308496 null 871568.633 C01579C854A6E454D79202B62918D11B null
F null 130 null -1120068084 null 5445353615349203773 3359174550908044094 0.523076557 0.693360763 566588.597 3795C62C41EA0DCED7C1168220128C03 0A9E550880BCAD4BB7C04C761D5B5B70
F null 245 null -139531663 null -5470323186956736896 null 0.838527723 0.953872374 538791.998 46888C54E1EA8A2A3D4E4EB979870D25 null
T null 65 null 849090612 416171914 2875448107787979053 4603251797259412010 0.651221231 null 448580.492 64AD15CB43C7CA35B49064F2290DA99A null
T null 57 null 1579897640 -287832684 1003208172885703959 null 0.481985569 0.742935068 319937.817 2E319538E8F3B18B66B327B6EB3CD397 4F675D3B304AEF2F7F247AD525C2B0A6
T T 110 185 667702550 null -30155784506346042 null 0.583783758 null 811163.167 0BDE095D48C23C34675A10896F07F5D6 0BC37913A8A1DB82F9EB98AD1224FE00
T null 120 188 434865485 1421468291 -4645509391892415603 null 0.959383014 null 632196.233 46510A56A6258285D0944D34D2EA14C9 83CDC49D583824F6A9CEB30D66E6A4DF
T null 31 null -524005056 1045695668 8994563411511367056 null 0.93689137 0.116975363 -70813.8756 5EFE185A096748750E64A918C7AC659A null
F null 71 99 1571241086 1784088698 9158827571680455919 3243098787515595820 0.110783902 null 240764.352 B2FE84BE5ED893ADE7D5FDCD1061C957 null
T null 125 null 1691912610 -1533391846 2144290005583729 -6433756510724682115 0.452927707 null 340204.682 F38F0717C427DA9FA896BCA97A1AAAC7 D3D01268E001F19894E8AE01DCC74D2E
F null 18 null -1496557856 null -1647401935162538349 -7609646862574137883 0.594888898 0.421870193 112341.722 56C2491ADCC401749E78EBB96F359AC2 null
F null 215 3 -1390489092 -1493575419 7039325518488344832 null 0.864277023 0.239019643 117923.874 4C8633087FD29878D999369A5E14C58B null
T T 61 null 976188411 73791338 8138119496996733708 null 0.226529273 0.892485654 1081.43026 A2EC29E9DE6E45CAFDC9ABC3B036103C 3D5E083124191C51F76BFCEA1BDFBFB2
T null 245 null 54299374 -1917657932 1704884525513853149 8431500836337916528 0.109910715 null 270281.519 27AA20E9E852C8E10AC17216F3F53500 null
F null 202 157 -1631029197 -1307227828 1273736834104121817 null 0.809948511 null 168067.115 7653FD9196AE7784737CFF6D5A11DFCE null
